2026-05-19T00:02:02.016+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-5] c.h.backend.logger.aspect.LoggingAspect  : Exiting: DashboardServiceImpl.getNurseDashboard(..) | Result: NurseDashboardDto [upcomingShiftCount=1, pendingRequestCount=1, approvedSwapCount=0, upcomingShifts=[NurseShiftResponseDto [id=6, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-19, shiftName=Morning, startTime=06:00, endTime=14:00, isSwapped=false]], recentRequests=[ShiftRequestResponseDto [id=1, status=PENDING_PEER, remarks=Shift swap request from nurse dashboard, createdAt=2026-05-19T00:00:27.312942, requesterNurseId=1, requesterNurseName=Nurse ICU-N1, requesterShiftDate=2026-05-19, requesterShiftName=Night, requesterShiftStart=22:00, requesterShiftEnd=06:00, peerNurseId=2, peerNurseName=Nurse ICU-N2, peerShiftDate=2026-05-19, peerShiftName=Morning, peerShiftStart=06:00, peerShiftEnd=14:00]]]
2026-05-19T00:02:02.017+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-5] c.h.b.l.i.ApiLoggingInterceptor          : Response: GET /api/dashboard/nurse | Status: 200
2026-05-19T00:02:10.423+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-8] c.h.b.l.i.ApiLoggingInterceptor          : Request: GET /api/nurses/me/shifts | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:02:10.432+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-8] c.h.backend.logger.aspect.LoggingAspect  : Exiting: NurseServiceImpl.getMyShifts(..) | Result: [NurseShiftResponseDto [id=4, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-17, shiftName=Evening, startTime=14:00, endTime=22:00, isSwapped=false], NurseShiftResponseDto [id=5, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-18, shiftName=Night, startTime=22:00, endTime=06:00, isSwapped=false], NurseShiftResponseDto [id=6, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-19, shiftName=Morning, startTime=06:00, endTime=14:00, isSwapped=false]]
2026-05-19T00:02:10.434+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-8] c.h.b.l.i.ApiLoggingInterceptor          : Response: GET /api/nurses/me/shifts | Status: 200
2026-05-19T00:02:17.380+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-10] c.h.b.l.i.ApiLoggingInterceptor          : Request: GET /api/nurses/me | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:02:17.381+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-9] c.h.b.l.i.ApiLoggingInterceptor          : Request: GET /api/nurses/me/shifts | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:02:17.386+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-10] c.h.backend.logger.aspect.LoggingAspect  : Exiting: NurseServiceImpl.getMyProfile(..) | Result: NurseResponseDto [id=2, employeeCode=ICU-N002, fullName=Nurse ICU-N2, nurseType=CONTRACTUAL, contactPhone=9876510002, contactEmail=icu-n2@hospital.com, departmentName=ICU, username=icu-n2]
2026-05-19T00:02:17.388+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-10] c.h.b.l.i.ApiLoggingInterceptor          : Response: GET /api/nurses/me | Status: 200
2026-05-19T00:02:17.392+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-9] c.h.backend.logger.aspect.LoggingAspect  : Exiting: NurseServiceImpl.getMyShifts(..) | Result: [NurseShiftResponseDto [id=4, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-17, shiftName=Evening, startTime=14:00, endTime=22:00, isSwapped=false], NurseShiftResponseDto [id=5, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-18, shiftName=Night, startTime=22:00, endTime=06:00, isSwapped=false], NurseShiftResponseDto [id=6, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-19, shiftName=Morning, startTime=06:00, endTime=14:00, isSwapped=false]]
2026-05-19T00:02:17.394+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-9] c.h.b.l.i.ApiLoggingInterceptor          : Response: GET /api/nurses/me/shifts | Status: 200
2026-05-19T00:02:17.410+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-1] c.h.b.l.i.ApiLoggingInterceptor          : Request: GET /api/shift-requests/my-requests | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:02:17.420+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-1] c.h.backend.logger.aspect.LoggingAspect  : Exiting: ShiftRequestServiceImpl.getMyRequests(..) | Result: [ShiftRequestResponseDto [id=1, status=PENDING_PEER, remarks=Shift swap request from nurse dashboard, createdAt=2026-05-19T00:00:27.312942, requesterNurseId=1, requesterNurseName=Nurse ICU-N1, requesterShiftDate=2026-05-19, requesterShiftName=Night, requesterShiftStart=22:00, requesterShiftEnd=06:00, peerNurseId=2, peerNurseName=Nurse ICU-N2, peerShiftDate=2026-05-19, peerShiftName=Morning, peerShiftStart=06:00, peerShiftEnd=14:00]]
2026-05-19T00:02:17.423+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-1] c.h.b.l.i.ApiLoggingInterceptor          : Response: GET /api/shift-requests/my-requests | Status: 200
2026-05-19T00:02:19.828+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-4] c.h.b.l.i.ApiLoggingInterceptor          : Request: GET /api/shift-requests/eligible-peers | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:02:19.833+05:30 ERROR 18332 --- [backend] [http-nio-8080-exec-4] c.h.backend.logger.aspect.LoggingAspect  : Exception in ShiftRequestServiceImpl.getEligiblePeers(..) | Message: Only future or today's shifts are eligible for swaps
2026-05-19T00:02:19.835+05:30  WARN 18332 --- [backend] [http-nio-8080-exec-4] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [com.hwscs.backend.exception.InvalidRequestException: Only future or today's shifts are eligible for swaps]
2026-05-19T00:02:19.836+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-4] c.h.b.l.i.ApiLoggingInterceptor          : Response: GET /api/shift-requests/eligible-peers | Status: 400
2026-05-19T00:02:23.342+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-3] c.h.b.l.i.ApiLoggingInterceptor          : Request: GET /api/shift-requests/eligible-peers | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:02:23.357+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-3] c.h.backend.logger.aspect.LoggingAspect  : Exiting: ShiftRequestServiceImpl.getEligiblePeers(..) | Result: [EligiblePeerDto [nurseId=1, nurseName=Nurse ICU-N1, nurseShiftId=3, shiftName=Night, shiftStart=22:00, shiftEnd=06:00, shiftDate=2026-05-19], EligiblePeerDto [nurseId=3, nurseName=Nurse ICU-N3, nurseShiftId=9, shiftName=Evening, shiftStart=14:00, shiftEnd=22:00, shiftDate=2026-05-19], EligiblePeerDto [nurseId=4, nurseName=Nurse ICU-N4, nurseShiftId=12, shiftName=Night, shiftStart=22:00, shiftEnd=06:00, shiftDate=2026-05-19]]
2026-05-19T00:02:23.359+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-3] c.h.b.l.i.ApiLoggingInterceptor          : Response: GET /api/shift-requests/eligible-peers | Status: 200
2026-05-19T00:02:29.061+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-7] c.h.b.l.i.ApiLoggingInterceptor          : Request: POST /api/shift-requests | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:02:29.067+05:30 ERROR 18332 --- [backend] [http-nio-8080-exec-7] c.h.backend.logger.aspect.LoggingAspect  : Exception in ShiftRequestServiceImpl.createRequest(..) | Message: An active request already exists for one of the selected shifts
2026-05-19T00:02:29.070+05:30  WARN 18332 --- [backend] [http-nio-8080-exec-7] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [com.hwscs.backend.exception.InvalidRequestException: An active request already exists for one of the selected shifts]
2026-05-19T00:02:29.070+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-7] c.h.b.l.i.ApiLoggingInterceptor          : Response: POST /api/shift-requests | Status: 400
2026-05-19T00:02:31.472+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-2] c.h.b.l.i.ApiLoggingInterceptor          : Request: POST /api/shift-requests | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:02:31.480+05:30 ERROR 18332 --- [backend] [http-nio-8080-exec-2] c.h.backend.logger.aspect.LoggingAspect  : Exception in ShiftRequestServiceImpl.createRequest(..) | Message: An active request already exists for one of the selected shifts
2026-05-19T00:02:31.482+05:30  WARN 18332 --- [backend] [http-nio-8080-exec-2] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [com.hwscs.backend.exception.InvalidRequestException: An active request already exists for one of the selected shifts]
2026-05-19T00:02:31.482+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-2] c.h.b.l.i.ApiLoggingInterceptor          : Response: POST /api/shift-requests | Status: 400
2026-05-19T00:02:33.284+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-6] c.h.b.l.i.ApiLoggingInterceptor          : Request: POST /api/shift-requests | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:02:33.295+05:30 ERROR 18332 --- [backend] [http-nio-8080-exec-6] c.h.backend.logger.aspect.LoggingAspect  : Exception in ShiftRequestServiceImpl.createRequest(..) | Message: An active request already exists for one of the selected shifts
2026-05-19T00:02:33.297+05:30  WARN 18332 --- [backend] [http-nio-8080-exec-6] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [com.hwscs.backend.exception.InvalidRequestException: An active request already exists for one of the selected shifts]
2026-05-19T00:02:33.297+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-6] c.h.b.l.i.ApiLoggingInterceptor          : Response: POST /api/shift-requests | Status: 400
2026-05-19T00:02:42.991+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-5] c.h.b.l.i.ApiLoggingInterceptor          : Request: PUT /api/shift-requests/peer-response | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:02:43.010+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-5] c.h.backend.logger.aspect.LoggingAspect  : Exiting: ShiftRequestServiceImpl.peerResponse(..) | Result: ShiftRequestResponseDto [id=1, status=PEER_ACCEPTED, remarks=Shift swap request from nurse dashboard, createdAt=2026-05-19T00:00:27.312942, requesterNurseId=1, requesterNurseName=Nurse ICU-N1, requesterShiftDate=2026-05-19, requesterShiftName=Night, requesterShiftStart=22:00, requesterShiftEnd=06:00, peerNurseId=2, peerNurseName=Nurse ICU-N2, peerShiftDate=2026-05-19, peerShiftName=Morning, peerShiftStart=06:00, peerShiftEnd=14:00]
2026-05-19T00:02:43.013+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-5] c.h.b.l.i.ApiLoggingInterceptor          : Response: PUT /api/shift-requests/peer-response | Status: 200
2026-05-19T00:02:43.032+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-8] c.h.b.l.i.ApiLoggingInterceptor          : Request: GET /api/shift-requests/my-requests | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:02:43.047+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-8] c.h.backend.logger.aspect.LoggingAspect  : Exiting: ShiftRequestServiceImpl.getMyRequests(..) | Result: [ShiftRequestResponseDto [id=1, status=PEER_ACCEPTED, remarks=Shift swap request from nurse dashboard, createdAt=2026-05-19T00:00:27.312942, requesterNurseId=1, requesterNurseName=Nurse ICU-N1, requesterShiftDate=2026-05-19, requesterShiftName=Night, requesterShiftStart=22:00, requesterShiftEnd=06:00, peerNurseId=2, peerNurseName=Nurse ICU-N2, peerShiftDate=2026-05-19, peerShiftName=Morning, peerShiftStart=06:00, peerShiftEnd=14:00]]
2026-05-19T00:02:43.048+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-8] c.h.b.l.i.ApiLoggingInterceptor          : Response: GET /api/shift-requests/my-requests | Status: 200
2026-05-19T00:02:56.518+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-10] c.h.b.l.i.ApiLoggingInterceptor          : Request: GET /api/nurses/me/shifts | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:02:56.526+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-10] c.h.backend.logger.aspect.LoggingAspect  : Exiting: NurseServiceImpl.getMyShifts(..) | Result: [NurseShiftResponseDto [id=4, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-17, shiftName=Evening, startTime=14:00, endTime=22:00, isSwapped=false], NurseShiftResponseDto [id=5, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-18, shiftName=Night, startTime=22:00, endTime=06:00, isSwapped=false], NurseShiftResponseDto [id=6, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-19, shiftName=Morning, startTime=06:00, endTime=14:00, isSwapped=false]]
2026-05-19T00:02:56.528+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-10] c.h.b.l.i.ApiLoggingInterceptor          : Response: GET /api/nurses/me/shifts | Status: 200
2026-05-19T00:03:17.249+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-9] c.h.b.l.i.ApiLoggingInterceptor          : Request: GET /api/nurses/me | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:03:17.252+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-9] c.h.backend.logger.aspect.LoggingAspect  : Exiting: NurseServiceImpl.getMyProfile(..) | Result: NurseResponseDto [id=2, employeeCode=ICU-N002, fullName=Nurse ICU-N2, nurseType=CONTRACTUAL, contactPhone=9876510002, contactEmail=icu-n2@hospital.com, departmentName=ICU, username=icu-n2]
2026-05-19T00:03:17.256+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-9] c.h.b.l.i.ApiLoggingInterceptor          : Response: GET /api/nurses/me | Status: 200
2026-05-19T00:03:18.308+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-1] c.h.b.l.i.ApiLoggingInterceptor          : Request: GET /api/nurses/me/shifts | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:03:18.316+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-1] c.h.backend.logger.aspect.LoggingAspect  : Exiting: NurseServiceImpl.getMyShifts(..) | Result: [NurseShiftResponseDto [id=4, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-17, shiftName=Evening, startTime=14:00, endTime=22:00, isSwapped=false], NurseShiftResponseDto [id=5, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-18, shiftName=Night, startTime=22:00, endTime=06:00, isSwapped=false], NurseShiftResponseDto [id=6, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-19, shiftName=Morning, startTime=06:00, endTime=14:00, isSwapped=false]]
2026-05-19T00:03:18.317+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-1] c.h.b.l.i.ApiLoggingInterceptor          : Response: GET /api/nurses/me/shifts | Status: 200
2026-05-19T00:03:33.042+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-4] c.h.b.l.i.ApiLoggingInterceptor          : Request: POST /api/auth/login | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:03:33.158+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-4] c.h.backend.logger.aspect.LoggingAspect  : Exiting: LoginAttempServiceImpl.loginSucceeded(..) | Result: null
2026-05-19T00:03:33.161+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-4] c.h.backend.logger.aspect.LoggingAspect  : Exiting: AuthServiceImpl.login(..) | Result: com.hwscs.backend.dto.response.LoginResponseDto@5596db5a
2026-05-19T00:03:33.162+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-4] c.h.b.l.i.ApiLoggingInterceptor          : Response: POST /api/auth/login | Status: 200
2026-05-19T00:03:47.596+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-3] c.h.b.l.i.ApiLoggingInterceptor          : Request: PUT /api/profile/change-password | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:03:47.812+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-3] c.h.backend.logger.aspect.LoggingAspect  : Exiting: ProfileServiceImpl.changePassword(..) | Result: null
2026-05-19T00:03:47.815+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-3] c.h.b.l.i.ApiLoggingInterceptor          : Response: PUT /api/profile/change-password | Status: 200
2026-05-19T00:03:57.699+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-7] c.h.b.l.i.ApiLoggingInterceptor          : Request: POST /api/auth/login | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:03:57.799+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-7] c.h.backend.logger.aspect.LoggingAspect  : Exiting: LoginAttempServiceImpl.loginSucceeded(..) | Result: null
2026-05-19T00:03:57.801+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-7] c.h.backend.logger.aspect.LoggingAspect  : Exiting: AuthServiceImpl.login(..) | Result: com.hwscs.backend.dto.response.LoginResponseDto@dd24bc6
2026-05-19T00:03:57.802+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-7] c.h.b.l.i.ApiLoggingInterceptor          : Response: POST /api/auth/login | Status: 200
2026-05-19T00:03:57.836+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-2] c.h.b.l.i.ApiLoggingInterceptor          : Request: GET /api/dashboard/incharge | IP: 0:0:0:0:0:0:0:1
2026-05-19T00:03:57.856+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-2] c.h.backend.logger.aspect.LoggingAspect  : Exiting: NurseServiceImpl.mapShiftToDto(..) | Result: NurseShiftResponseDto [id=3, nurseId=1, nurseFullName=Nurse ICU-N1, shiftDate=2026-05-19, shiftName=Night, startTime=22:00, endTime=06:00, isSwapped=false]
2026-05-19T00:03:57.857+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-2] c.h.backend.logger.aspect.LoggingAspect  : Exiting: NurseServiceImpl.mapShiftToDto(..) | Result: NurseShiftResponseDto [id=6, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-19, shiftName=Morning, startTime=06:00, endTime=14:00, isSwapped=false]
2026-05-19T00:03:57.857+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-2] c.h.backend.logger.aspect.LoggingAspect  : Exiting: NurseServiceImpl.mapShiftToDto(..) | Result: NurseShiftResponseDto [id=9, nurseId=3, nurseFullName=Nurse ICU-N3, shiftDate=2026-05-19, shiftName=Evening, startTime=14:00, endTime=22:00, isSwapped=false]
2026-05-19T00:03:57.857+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-2] c.h.backend.logger.aspect.LoggingAspect  : Exiting: NurseServiceImpl.mapShiftToDto(..) | Result: NurseShiftResponseDto [id=12, nurseId=4, nurseFullName=Nurse ICU-N4, shiftDate=2026-05-19, shiftName=Night, startTime=22:00, endTime=06:00, isSwapped=false]
2026-05-19T00:03:57.858+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-2] c.h.backend.logger.aspect.LoggingAspect  : Exiting: NurseServiceImpl.mapShiftToDto(..) | Result: NurseShiftResponseDto [id=15, nurseId=5, nurseFullName=Nurse ICU-N5, shiftDate=2026-05-19, shiftName=Morning, startTime=06:00, endTime=14:00, isSwapped=false]
2026-05-19T00:03:57.858+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-2] c.h.backend.logger.aspect.LoggingAspect  : Exiting: DashboardServiceImpl.getInchargeDashboard(..) | Result: InchargeDashboardDto [departmentName=ICU, totalNurses=5, assignedToday=5, unassignedToday=0, pendingApprovals=1, activeSwapRequests=1, todayAssignments=[NurseShiftResponseDto [id=3, nurseId=1, nurseFullName=Nurse ICU-N1, shiftDate=2026-05-19, shiftName=Night, startTime=22:00, endTime=06:00, isSwapped=false], NurseShiftResponseDto [id=6, nurseId=2, nurseFullName=Nurse ICU-N2, shiftDate=2026-05-19, shiftName=Morning, startTime=06:00, endTime=14:00, isSwapped=false], NurseShiftResponseDto [id=9, nurseId=3, nurseFullName=Nurse ICU-N3, shiftDate=2026-05-19, shiftName=Evening, startTime=14:00, endTime=22:00, isSwapped=false], NurseShiftResponseDto [id=12, nurseId=4, nurseFullName=Nurse ICU-N4, shiftDate=2026-05-19, shiftName=Night, startTime=22:00, endTime=06:00, isSwapped=false], NurseShiftResponseDto [id=15, nurseId=5, nurseFullName=Nurse ICU-N5, shiftDate=2026-05-19, shiftName=Morning, startTime=06:00, endTime=14:00, isSwapped=false]]]
2026-05-19T00:03:57.865+05:30  INFO 18332 --- [backend] [http-nio-8080-exec-2] c.h.b.l.i.ApiLoggingInterceptor          : Response: GET /api/dashboard/incharge | Status: 200
